Date,Baseline Minimum Variance,Baseline Maximum Sharpe,Baseline Equal Weight,Quarterly Minimum Variance,Quarterly Maximum Sharpe,Quarterly Equal Weight,Risk Parity
2023-12-12,1.2102775669682173,1.2026352613101978,1.225924908714903,1.2226114313508134,1.2640201430396798,1.2259249087149022,1.2278594479660632
2023-12-13,1.2147614938190383,1.2113594157290335,1.2329824297118415,1.2281042208278674,1.2853590360080855,1.2329824297118408,1.2343189053203933
2023-12-14,1.221197002474605,1.2192730902621993,1.245123183626232,1.2338991955335707,1.2925699127960033,1.2451231836262313,1.2456742478189686
2023-12-15,1.2414763759372565,1.2361750551990327,1.264913977689705,1.2497575559677907,1.3115920047691152,1.2649139776897043,1.2658961514245142
2023-12-18,1.2377650744568347,1.2319232928028967,1.2629681855493524,1.2479489780020734,1.305491693872828,1.2629681855493518,1.2632779927768836
2023-12-19,1.2404638933080245,1.236147545691489,1.2645067657662252,1.2511947394360845,1.314114142699513,1.2645067657662246,1.2653245045490171
2023-12-20,1.2263164229281445,1.2135634172845398,1.2422468095956618,1.2360711603219594,1.283717200656295,1.2422468095956611,1.2445575946670913
2023-12-21,1.234355534901903,1.2233789841159382,1.2497795548900175,1.2432805526124462,1.2914359006121394,1.2497795548900168,1.2520253299271105
2023-12-22,1.2413074700195184,1.2311623936431726,1.2581462198971343,1.25138500724203,1.3019165040295388,1.2581462198971336,1.2603038570433558
2023-12-26,1.2463055257622848,1.2387242339506053,1.2663786528285077,1.2573588001110656,1.3120310717543051,1.266378652828507,1.2677262084689271
2023-12-27,1.2540947817610621,1.251339732106103,1.2811909473107825,1.265298640198782,1.318188851317405,1.2811909473107819,1.28066784269747
2023-12-28,1.2644970725491484,1.2661594708902721,1.2909697580266235,1.2761702268763815,1.3313519917757828,1.2909697580266228,1.2906044520690558
2023-12-29,1.2634471012175115,1.260777181765454,1.2881396471142281,1.2751952136644906,1.3273089421817752,1.2881396471142275,1.2877037407014282
2024-01-01,1.2638742446343052,1.256645755767334,1.286288520801026,1.274875514712333,1.3283088055606591,1.2862885208010253,1.2864380215859632
2024-01-02,1.261559818302172,1.2534588680291243,1.2787165571740424,1.2751900826331333,1.323877258167437,1.2787165571740418,1.2792967649529412
2024-01-03,1.2545005027091591,1.2453537927014307,1.2696422987985183,1.271080218302801,1.3295663567670826,1.2696422987985176,1.2709417122949709
2024-01-04,1.2615642348330371,1.2538004668447618,1.2738560613765926,1.276833583725292,1.3474474526644802,1.273856061376592,1.276262223748477
2024-01-05,1.2642174158016726,1.2568528356427509,1.2749067578356486,1.2786025031513133,1.3465460541034504,1.2749067578356479,1.277926931482109
2024-01-08,1.2529177786768935,1.249963471395819,1.262905595626387,1.268254615773086,1.3421100819378973,1.2629055956263864,1.2664974589504419
2024-01-09,1.2545818439498853,1.2545660336724243,1.266621405799673,1.271841489220483,1.3533631585064174,1.2666214057996723,1.270098608502828
2024-01-10,1.2525682563781095,1.2584889975905094,1.2665401234135896,1.271451618796122,1.34329165364516,1.266540123413589,1.269311657682641
2024-01-11,1.2496860739981863,1.2647878465214826,1.2663107711603612,1.270163605618237,1.3395318366996225,1.2663107711603605,1.2687329822951763
2024-01-12,1.2622245514838268,1.2781316002678829,1.2784176689022486,1.2801583594047299,1.3477972168351595,1.278417668902248,1.2819745084347693
2024-01-15,1.2740706992045714,1.2961126196044257,1.2889281476977603,1.2921193250326772,1.35501874081715,1.2889281476977597,1.2934315485433634
2024-01-16,1.2694078563559454,1.2871063375945295,1.2867229586111972,1.287642941330074,1.3500148668900012,1.2867229586111966,1.289974858460029
2024-01-17,1.2514982621587913,1.276378741843434,1.2651612506987289,1.2722234619483024,1.340505586328284,1.2651612506987282,1.2708696579311891
2024-01-18,1.2407623088775122,1.2712319729011594,1.2601974136656724,1.2663436506719008,1.3335355682025203,1.2601974136656717,1.2651075480586018
2024-01-19,1.2515655006635205,1.2875490896300479,1.2736679300865583,1.2789753866967886,1.3560242812897119,1.2736679300865577,1.2784789953753133
